#     WAVE         LUM1         LUM10        LUM100      LUM1000      LUM5000     LUM10000
      6064.28   0.00441779   0.00422551  0.000664445  0.000180377  3.95432e-05  2.29508e-05
      6065.67   0.00441222   0.00416490  0.000658988  0.000177842  3.86852e-05  2.24015e-05
      6067.07   0.00440803   0.00416996  0.000659464  0.000177350  3.85697e-05  2.23398e-05
      6068.47   0.00440755   0.00426648  0.000669051  0.000180590  3.98243e-05  2.30952e-05
      6069.86   0.00440036   0.00435417  0.000677723  0.000183715  4.09755e-05  2.38408e-05
      6071.26   0.00439911   0.00437688  0.000678497  0.000184247  4.11058e-05  2.39680e-05
      6072.66   0.00439044   0.00437843  0.000678918  0.000184452  4.12397e-05  2.40653e-05
      6074.06   0.00438539   0.00438549  0.000678869  0.000184955  4.13313e-05  2.41123e-05
      6075.46   0.00436853   0.00438153  0.000678498  0.000185027  4.11821e-05  2.40240e-05
      6076.86   0.00436794   0.00436317  0.000675791  0.000183927  4.08635e-05  2.38252e-05
      6078.25   0.00437977   0.00432368  0.000669365  0.000181582  4.01958e-05  2.34189e-05
      6079.65   0.00438436   0.00428695  0.000663056  0.000178937  3.95200e-05  2.29676e-05
      6081.06   0.00437916   0.00425818  0.000661180  0.000178494  3.92011e-05  2.28072e-05
      6082.45   0.00437453   0.00421499  0.000659849  0.000179110  3.90851e-05  2.26952e-05
      6083.86   0.00436810   0.00418024  0.000657428  0.000178729  3.88650e-05  2.25224e-05
      6085.26   0.00436729   0.00420813  0.000658845  0.000178200  3.90199e-05  2.26410e-05
      6086.66   0.00437602   0.00423114  0.000660293  0.000177933  3.91126e-05  2.27236e-05
      6088.06   0.00438282   0.00426043  0.000661343  0.000178854  3.93639e-05  2.28946e-05
      6089.46   0.00436783   0.00426953  0.000661744  0.000179702  3.95168e-05  2.30135e-05
      6090.86   0.00436384   0.00422149  0.000657776  0.000178953  3.91205e-05  2.27800e-05
      6092.27   0.00436777   0.00416894  0.000653999  0.000177657  3.86331e-05  2.24149e-05
      6093.67   0.00437087   0.00418220  0.000654878  0.000177632  3.87038e-05  2.24219e-05
      6095.07   0.00435911   0.00422285  0.000658987  0.000178979  3.93089e-05  2.27965e-05
      6096.48   0.00435325   0.00428336  0.000664477  0.000181002  3.99450e-05  2.32166e-05
      6097.88   0.00436152   0.00428295  0.000663451  0.000181183  3.99571e-05  2.32614e-05
      6099.28   0.00436290   0.00427096  0.000662560  0.000181252  3.99705e-05  2.32564e-05
      6100.69   0.00434889   0.00430153  0.000664705  0.000181626  4.03413e-05  2.34845e-05
      6102.09   0.00434508   0.00427893  0.000658745  0.000178741  3.93987e-05  2.29355e-05
      6103.50   0.00434136   0.00413810  0.000644546  0.000172408  3.73553e-05  2.16796e-05
      6104.90   0.00433991   0.00409901  0.000643004  0.000170755  3.70061e-05  2.14273e-05
      6106.31   0.00434428   0.00417865  0.000652857  0.000176052  3.87111e-05  2.24184e-05
      6107.72   0.00434037   0.00424710  0.000658952  0.000179682  3.97517e-05  2.30938e-05
      6109.12   0.00432987   0.00424452  0.000659292  0.000180324  3.98015e-05  2.31769e-05
      6110.53   0.00432509   0.00426142  0.000662465  0.000181562  4.00815e-05  2.33696e-05
      6111.94   0.00432061   0.00425569  0.000661995  0.000182352  4.00899e-05  2.33474e-05
      6113.35   0.00430340   0.00424102  0.000660028  0.000181460  3.99563e-05  2.32683e-05
      6114.75   0.00428861   0.00426903  0.000663282  0.000181620  4.03233e-05  2.35175e-05
      6116.16   0.00428292   0.00430376  0.000664569  0.000181540  4.04929e-05  2.36455e-05
      6117.57   0.00428120   0.00428700  0.000660691  0.000180239  4.00617e-05  2.33616e-05
      6118.98   0.00427538   0.00426364  0.000657536  0.000180013  3.98502e-05  2.32311e-05
      6120.39   0.00427115   0.00421472  0.000653926  0.000179994  3.94570e-05  2.29786e-05
      6121.80   0.00427131   0.00409641  0.000646517  0.000177173  3.82591e-05  2.22198e-05
      6123.21   0.00427774   0.00403076  0.000641865  0.000173673  3.72596e-05  2.15250e-05
      6124.62   0.00427812   0.00410879  0.000646876  0.000174362  3.78178e-05  2.17876e-05
      6126.03   0.00428325   0.00423411  0.000654217  0.000178512  3.92654e-05  2.27703e-05
      6127.44   0.00429567   0.00420873  0.000652552  0.000179257  3.93920e-05  2.29082e-05
      6128.85   0.00428574   0.00413832  0.000649143  0.000178400  3.89966e-05  2.26649e-05
      6130.26   0.00428266   0.00411546  0.000648720  0.000177932  3.90453e-05  2.26908e-05
      6131.67   0.00428534   0.00422192  0.000655500  0.000179332  3.97822e-05  2.31580e-05
      6133.08   0.00429172   0.00431940  0.000661574  0.000180978  4.03990e-05  2.35962e-05
      6134.50   0.00429058   0.00428477  0.000659216  0.000181649  4.02919e-05  2.35474e-05
      6135.91   0.00429798   0.00414407  0.000645842  0.000178066  3.86621e-05  2.25091e-05
      6137.32   0.00429547   0.00394730  0.000624888  0.000169902  3.59601e-05  2.08108e-05
      6138.73   0.00428516   0.00390035  0.000617767  0.000165661  3.48952e-05  2.01579e-05
      6140.15   0.00426725   0.00404321  0.000633362  0.000170921  3.70767e-05  2.14654e-05
      6141.56   0.00424033   0.00417977  0.000645630  0.000175271  3.90314e-05  2.27508e-05
      6142.98   0.00422534   0.00414110  0.000642541  0.000173587  3.88744e-05  2.27000e-05
      6144.39   0.00422257   0.00416691  0.000644676  0.000174925  3.91991e-05  2.29143e-05
      6145.81   0.00422895   0.00424612  0.000651099  0.000178156  4.01472e-05  2.34628e-05
      6147.22   0.00423036   0.00426977  0.000651304  0.000179065  4.02483e-05  2.35256e-05
      6148.64   0.00422680   0.00421853  0.000646774  0.000177661  3.96879e-05  2.32003e-05
      6150.05   0.00422091   0.00412895  0.000641156  0.000175380  3.89602e-05  2.27428e-05
      6151.47   0.00422058   0.00405246  0.000637837  0.000175154  3.85768e-05  2.24490e-05
      6152.89   0.00421247   0.00411525  0.000640036  0.000176995  3.89937e-05  2.26487e-05
      6154.30   0.00420743   0.00418714  0.000643089  0.000178378  3.92968e-05  2.28600e-05
      6155.72   0.00420462   0.00417183  0.000639836  0.000176825  3.88004e-05  2.26106e-05
      6157.14   0.00420537   0.00411796  0.000634740  0.000174326  3.83558e-05  2.23172e-05
      6158.55   0.00419592   0.00407315  0.000632139  0.000173897  3.83680e-05  2.23157e-05
      6159.97   0.00418930   0.00400576  0.000629195  0.000173583  3.80100e-05  2.20757e-05
      6161.39   0.00418036   0.00388688  0.000618613  0.000170318  3.63128e-05  2.10081e-05
      6162.81   0.00417750   0.00373026  0.000604706  0.000163388  3.37515e-05  1.93896e-05
      6164.23   0.00415876   0.00367784  0.000604379  0.000161779  3.33240e-05  1.90240e-05
      6165.65   0.00414746   0.00377056  0.000617132  0.000166125  3.50443e-05  2.00024e-05
      6167.07   0.00414238   0.00387193  0.000629163  0.000171121  3.67591e-05  2.11435e-05
      6168.49   0.00413124   0.00390761  0.000632106  0.000172666  3.72337e-05  2.15031e-05
      6169.91   0.00411506   0.00385506  0.000624120  0.000169738  3.61536e-05  2.08748e-05
      6171.33   0.00409382   0.00378447  0.000617519  0.000167117  3.53385e-05  2.03636e-05
      6172.75   0.00408786   0.00383715  0.000624757  0.000170166  3.65082e-05  2.10086e-05
      6174.17   0.00409827   0.00390678  0.000631962  0.000173498  3.76659e-05  2.17909e-05
      6175.60   0.00410667   0.00390459  0.000632486  0.000174390  3.78804e-05  2.19471e-05
      6177.02   0.00410731   0.00390871  0.000632396  0.000174636  3.77544e-05  2.19021e-05
      6178.44   0.00410820   0.00392208  0.000631560  0.000174464  3.77683e-05  2.18893e-05
      6179.86   0.00410598   0.00395469  0.000633903  0.000175131  3.82000e-05  2.21455e-05
      6181.29   0.00410644   0.00397139  0.000634645  0.000175851  3.84057e-05  2.22979e-05
      6182.71   0.00410855   0.00397757  0.000636403  0.000176787  3.87222e-05  2.24695e-05
      6184.13   0.00411067   0.00399343  0.000638906  0.000177531  3.89764e-05  2.26501e-05
      6185.56   0.00411862   0.00397913  0.000637392  0.000176893  3.87607e-05  2.25080e-05
      6186.98   0.00410729   0.00391518  0.000631814  0.000175557  3.80893e-05  2.20639e-05
      6188.41   0.00410251   0.00382712  0.000624735  0.000174036  3.73471e-05  2.15833e-05
      6189.83   0.00411174   0.00377621  0.000621991  0.000173582  3.69447e-05  2.13158e-05
      6191.26   0.00411536   0.00372819  0.000617145  0.000171454  3.62816e-05  2.09025e-05
      6192.68   0.00410938   0.00366875  0.000611241  0.000168376  3.53698e-05  2.03678e-05
      6194.11   0.00410682   0.00371939  0.000618181  0.000170512  3.62157e-05  2.08669e-05
      6195.54   0.00409709   0.00383664  0.000629982  0.000174754  3.77902e-05  2.18553e-05
      6196.96   0.00407686   0.00390033  0.000634918  0.000176931  3.85222e-05  2.23377e-05
      6198.39   0.00408637   0.00391429  0.000633818  0.000177616  3.85628e-05  2.23847e-05
      6199.82   0.00410470   0.00386484  0.000626160  0.000176029  3.78641e-05  2.19676e-05
      6201.24   0.00409216   0.00381036  0.000620588  0.000174403  3.72320e-05  2.15482e-05
      6202.67   0.00406993   0.00384460  0.000626074  0.000176246  3.80069e-05  2.19769e-05
      6204.10   0.00405116   0.00390164  0.000632485  0.000178885  3.89001e-05  2.25218e-05
      6205.53   0.00405123   0.00391888  0.000634316  0.000179354  3.91138e-05  2.26877e-05
      6206.96   0.00406662   0.00393617  0.000634066  0.000179562  3.91170e-05  2.27251e-05
      6208.39   0.00407759   0.00395784  0.000634415  0.000179721  3.92026e-05  2.27743e-05
      6209.82   0.00409234   0.00396753  0.000634163  0.000179401  3.92062e-05  2.27569e-05
      6211.25   0.00409674   0.00392887  0.000630756  0.000178683  3.88778e-05  2.25260e-05
      6212.68   0.00409595   0.00386389  0.000624415  0.000176988  3.82865e-05  2.21643e-05
      6214.11   0.00409982   0.00377442  0.000615031  0.000173336  3.69922e-05  2.13749e-05
      6215.54   0.00408309   0.00367395  0.000604614  0.000169653  3.56749e-05  2.05501e-05
      6216.97   0.00409095   0.00364565  0.000604932  0.000169502  3.55414e-05  2.04588e-05
      6218.40   0.00409936   0.00370285  0.000611062  0.000171814  3.62800e-05  2.09075e-05
      6219.84   0.00409642   0.00375823  0.000611412  0.000171958  3.65724e-05  2.10947e-05
      6221.27   0.00408211   0.00371181  0.000606203  0.000170394  3.60075e-05  2.07539e-05
      6222.70   0.00406274   0.00368230  0.000607480  0.000171390  3.61654e-05  2.08507e-05
      6224.13   0.00405511   0.00367494  0.000612344  0.000173494  3.68055e-05  2.12184e-05
      6225.57   0.00404678   0.00367385  0.000613309  0.000174121  3.69401e-05  2.13243e-05
      6227.00   0.00403094   0.00369578  0.000613006  0.000174557  3.70820e-05  2.14293e-05
      6228.43   0.00402704   0.00371056  0.000612681  0.000174639  3.71689e-05  2.14990e-05
      6229.87   0.00401679   0.00367553  0.000606954  0.000172071  3.65640e-05  2.10994e-05
      6231.30   0.00400435   0.00356259  0.000594584  0.000166689  3.49796e-05  2.01227e-05
      6232.74   0.00398703   0.00352678  0.000590933  0.000164501  3.41819e-05  1.96449e-05
      6234.17   0.00396089   0.00360105  0.000600654  0.000168208  3.53490e-05  2.03600e-05
      6235.61   0.00396492   0.00371496  0.000613387  0.000173002  3.71655e-05  2.14626e-05
      6237.04   0.00396885   0.00378453  0.000619152  0.000174757  3.80412e-05  2.20368e-05
      6238.48   0.00397772   0.00374559  0.000613067  0.000172495  3.74581e-05  2.17409e-05
      6239.92   0.00399031   0.00364828  0.000602023  0.000169161  3.63847e-05  2.10914e-05
      6241.35   0.00399764   0.00355510  0.000596748  0.000167625  3.57863e-05  2.06704e-05
      6242.79   0.00400219   0.00357461  0.000595228  0.000168342  3.56889e-05  2.05453e-05
      6244.23   0.00399575   0.00358160  0.000591442  0.000167213  3.52840e-05  2.03068e-05
      6245.67   0.00398188   0.00357924  0.000591119  0.000165479  3.49276e-05  2.01311e-05
      6247.11   0.00398063   0.00363189  0.000595499  0.000164462  3.52203e-05  2.03536e-05
      6248.54   0.00398708   0.00369747  0.000601955  0.000165971  3.60633e-05  2.09131e-05
      6249.98   0.00398991   0.00373762  0.000608554  0.000169633  3.70879e-05  2.15512e-05
      6251.42   0.00398764   0.00375222  0.000608725  0.000171294  3.72031e-05  2.15778e-05
      6252.86   0.00399119   0.00370537  0.000602158  0.000168803  3.62085e-05  2.09564e-05
      6254.30   0.00399273   0.00366046  0.000594630  0.000165727  3.51134e-05  2.02908e-05
      6255.74   0.00399801   0.00365633  0.000592649  0.000164413  3.47921e-05  2.01281e-05
      6257.18   0.00399674   0.00362643  0.000590899  0.000164155  3.46591e-05  2.00280e-05
      6258.62   0.00398756   0.00351795  0.000584579  0.000163688  3.40049e-05  1.95759e-05
      6260.07   0.00397671   0.00350348  0.000585772  0.000164960  3.42021e-05  1.96535e-05
      6261.51   0.00398019   0.00360291  0.000596012  0.000168081  3.54595e-05  2.04155e-05
      6262.95   0.00397965   0.00372533  0.000607477  0.000171158  3.68113e-05  2.12824e-05
      6264.39   0.00398057   0.00378530  0.000612458  0.000173402  3.75760e-05  2.17658e-05
      6265.83   0.00396911   0.00379429  0.000608996  0.000173252  3.73907e-05  2.16699e-05
      6267.28   0.00395190   0.00373567  0.000604878  0.000172060  3.69342e-05  2.14172e-05
      6268.72   0.00394448   0.00373933  0.000607661  0.000173521  3.72784e-05  2.16121e-05
      6270.16   0.00392358   0.00371171  0.000607286  0.000172715  3.72138e-05  2.15702e-05
      6271.61   0.00390932   0.00371592  0.000607255  0.000170830  3.70385e-05  2.14841e-05
      6273.05   0.00391436   0.00375624  0.000609382  0.000171437  3.73586e-05  2.16976e-05
      6274.50   0.00391910   0.00375623  0.000608473  0.000172849  3.76454e-05  2.18824e-05
      6275.94   0.00389220   0.00369437  0.000601375  0.000172403  3.74151e-05  2.17149e-05
      6277.39   0.00378500   0.00361199  0.000587967  0.000170065  3.68160e-05  2.13304e-05
      6278.83   0.00366840   0.00358912  0.000578934  0.000166869  3.62526e-05  2.10079e-05
      6280.28   0.00363741   0.00359695  0.000577078  0.000163660  3.56067e-05  2.07136e-05
      6281.72   0.00366842   0.00358136  0.000579874  0.000161826  3.51259e-05  2.04697e-05
      6283.17   0.00367422   0.00357809  0.000587423  0.000164752  3.55932e-05  2.07273e-05
      6284.62   0.00365443   0.00361638  0.000598431  0.000168751  3.67246e-05  2.13649e-05
      6286.07   0.00366588   0.00365373  0.000605048  0.000171392  3.74865e-05  2.18262e-05
      6287.51   0.00374295   0.00371977  0.000607737  0.000172488  3.78265e-05  2.20305e-05
      6288.96   0.00379953   0.00382534  0.000611125  0.000174049  3.83597e-05  2.23488e-05
      6290.41   0.00381418   0.00386717  0.000608676  0.000174035  3.84992e-05  2.24361e-05
      6291.86   0.00382082   0.00382758  0.000601571  0.000171100  3.77729e-05  2.20314e-05
      6293.31   0.00381884   0.00377091  0.000596234  0.000169078  3.71110e-05  2.16111e-05
      6294.75   0.00381725   0.00373586  0.000595775  0.000169592  3.70589e-05  2.15463e-05
      6296.21   0.00382196   0.00372904  0.000596110  0.000169743  3.71011e-05  2.15715e-05
      6297.65   0.00382678   0.00365786  0.000590491  0.000167388  3.64116e-05  2.11445e-05
      6299.11   0.00382276   0.00367267  0.000587132  0.000165768  3.59212e-05  2.08545e-05
      6300.56   0.00381945   0.00373957  0.000589755  0.000165975  3.62107e-05  2.10607e-05
      6302.01   0.00382463   0.00375732  0.000589303  0.000164515  3.60199e-05  2.09768e-05
      6303.46   0.00382110   0.00373450  0.000588062  0.000163497  3.56961e-05  2.07712e-05
      6304.91   0.00381583   0.00374850  0.000591347  0.000165792  3.61650e-05  2.10165e-05
      6306.36   0.00381144   0.00374345  0.000595401  0.000168946  3.68904e-05  2.14325e-05
      6307.81   0.00378629   0.00376768  0.000599894  0.000170973  3.75127e-05  2.18338e-05
      6309.27   0.00377833   0.00385038  0.000606515  0.000172222  3.81804e-05  2.22843e-05
      6310.72   0.00376834   0.00386132  0.000605036  0.000171628  3.81611e-05  2.23151e-05
      6312.17   0.00375397   0.00381213  0.000599554  0.000169690  3.75532e-05  2.19244e-05
      6313.63   0.00376361   0.00377583  0.000596161  0.000168676  3.71916e-05  2.16552e-05
      6315.08   0.00378074   0.00378159  0.000593651  0.000167292  3.69168e-05  2.14990e-05
      6316.54   0.00379174   0.00377995  0.000589704  0.000165334  3.62436e-05  2.11250e-05
      6317.99   0.00379407   0.00378054  0.000588451  0.000164340  3.58741e-05  2.08835e-05
      6319.45   0.00379415   0.00374661  0.000584230  0.000162892  3.54519e-05  2.06178e-05
      6320.90   0.00380111   0.00377255  0.000588258  0.000164569  3.59589e-05  2.09227e-05
      6322.36   0.00380981   0.00383424  0.000595518  0.000167675  3.69732e-05  2.15539e-05
      6323.81   0.00381834   0.00386740  0.000600203  0.000169567  3.75060e-05  2.18712e-05
      6325.27   0.00381747   0.00389197  0.000604364  0.000171929  3.79587e-05  2.21601e-05
      6326.72   0.00382624   0.00389346  0.000606395  0.000173272  3.84140e-05  2.24363e-05
      6328.18   0.00383663   0.00390639  0.000606054  0.000172713  3.83878e-05  2.24028e-05
      6329.64   0.00382586   0.00394172  0.000606751  0.000172744  3.84248e-05  2.24354e-05
